# Time	[ADP]	[ATP]	[G6P]	[Glu]	[F6P]	[F1,6BP]	[DHAP]	[GA3P]	[1,3BPG]	[3PG]	[2PG]	[PEP]	[Pyr]	
0.08	0.20182	1.59818	0.000528593	2.08968	9.95717e-06	3.03825e-08	1.41826e-06	3.97257e-07	4.06407e-07	1.86224e-06	1.91705e-06	6.56101e-07	4.83053e-07	
0.081	0.201843	1.59816	0.000535443	2.10699	1.01128e-05	3.08593e-08	1.4474e-06	4.05119e-07	4.1497e-07	1.90726e-06	1.98268e-06	6.84376e-07	5.1131e-07	
0.082	0.201866	1.59813	0.000542291	2.12415	1.02684e-05	3.13361e-08	1.47661e-06	4.13e-07	4.23561e-07	1.9525e-06	2.04928e-06	7.13303e-07	5.40693e-07	
0.083	0.201889	1.59811	0.00054914	2.14118	1.04241e-05	3.18131e-08	1.50589e-06	4.209e-07	4.32178e-07	1.99796e-06	2.11684e-06	7.42881e-07	5.71222e-07	
0.084	0.201912	1.59809	0.000555987	2.15807	1.05799e-05	3.22902e-08	1.53524e-06	4.28817e-07	4.40819e-07	2.04362e-06	2.18532e-06	7.73104e-07	6.02917e-07	
0.085	0.201935	1.59807	0.000562835	2.17483	1.07356e-05	3.27674e-08	1.56464e-06	4.36751e-07	4.49484e-07	2.08949e-06	2.25473e-06	8.03971e-07	6.35798e-07	
0.086	0.201958	1.59804	0.000569681	2.19145	1.08914e-05	3.32446e-08	1.59411e-06	4.44701e-07	4.58172e-07	2.13555e-06	2.32504e-06	8.35477e-07	6.69884e-07	
0.087	0.201981	1.59802	0.000576527	2.20794	1.10472e-05	3.37219e-08	1.62362e-06	4.52667e-07	4.66881e-07	2.1818e-06	2.39625e-06	8.67618e-07	7.05194e-07	
0.088	0.202004	1.598	0.000583372	2.22431	1.1203e-05	3.41992e-08	1.65319e-06	4.60646e-07	4.75611e-07	2.22822e-06	2.46832e-06	9.00389e-07	7.41748e-07	
0.089	0.202027	1.59797	0.000590217	2.24054	1.13588e-05	3.46766e-08	1.68281e-06	4.6864e-07	4.8436e-07	2.27481e-06	2.54126e-06	9.33787e-07	7.79562e-07	
0.09	0.20205	1.59795	0.00059706	2.25665	1.15146e-05	3.5154e-08	1.71248e-06	4.76647e-07	4.93128e-07	2.32157e-06	2.61504e-06	9.67805e-07	8.18655e-07	
